Id,Day,Hour,Date,StepTotal,Calories,TotalIntensity,AverageIntensity
1503960366,Tuesday,0,2016-04-12,373,81,20,0.333333
1503960366,Tuesday,1,2016-04-12,160,61,8,0.133333
1503960366,Tuesday,2,2016-04-12,151,59,7,0.116667
1503960366,Tuesday,3,2016-04-12,0,47,0,0.0
1503960366,Tuesday,4,2016-04-12,0,48,0,0.0
1503960366,Tuesday,5,2016-04-12,0,48,0,0.0
1503960366,Tuesday,6,2016-04-12,0,48,0,0.0
1503960366,Tuesday,7,2016-04-12,0,47,0,0.0
1503960366,Tuesday,8,2016-04-12,250,68,13,0.216667
1503960366,Tuesday,9,2016-04-12,1864,141,30,0.5
1503960366,Tuesday,10,2016-04-12,676,99,29,0.483333
1503960366,Tuesday,11,2016-04-12,360,76,12,0.2
1503960366,Tuesday,12,2016-04-12,253,73,11,0.183333
1503960366,Tuesday,13,2016-04-12,221,66,6,0.1
1503960366,Tuesday,14,2016-04-12,1166,110,36,0.6
1503960366,Tuesday,15,2016-04-12,2063,151,58,0.966667
1503960366,Tuesday,16,2016-04-12,344,76,13,0.216667
1503960366,Tuesday,17,2016-04-12,489,83,16,0.266667
1503960366,Tuesday,18,2016-04-12,1386,124,29,0.483333
1503960366,Tuesday,19,2016-04-12,558,104,39,0.65
1503960366,Tuesday,20,2016-04-12,1733,132,41,0.683333
1503960366,Tuesday,21,2016-04-12,684,100,31,0.516667
1503960366,Tuesday,22,2016-04-12,89,65,9,0.15
1503960366,Tuesday,23,2016-04-12,338,81,21,0.35
1503960366,Wednesday,0,2016-04-13,144,69,14,0.233333
1503960366,Wednesday,1,2016-04-13,0,48,0,0.0
1503960366,Wednesday,2,2016-04-13,0,47,0,0.0
1503960366,Wednesday,3,2016-04-13,36,53,4,0.066667
1503960366,Wednesday,4,2016-04-13,0,47,0,0.0
1503960366,Wednesday,5,2016-04-13,0,47,0,0.0
1503960366,Wednesday,6,2016-04-13,0,48,0,0.0
1503960366,Wednesday,7,2016-04-13,126,59,8,0.133333
1503960366,Wednesday,8,2016-04-13,275,69,12,0.2
1503960366,Wednesday,9,2016-04-13,1679,136,27,0.45
1503960366,Wednesday,10,2016-04-13,295,77,15,0.25
1503960366,Wednesday,11,2016-04-13,524,84,16,0.266667
1503960366,Wednesday,12,2016-04-13,486,82,15,0.25
1503960366,Wednesday,13,2016-04-13,302,72,10,0.166667
1503960366,Wednesday,14,2016-04-13,1577,128,46,0.766667
1503960366,Wednesday,15,2016-04-13,493,79,13,0.216667
1503960366,Wednesday,16,2016-04-13,299,71,10,0.166667
1503960366,Wednesday,17,2016-04-13,695,87,23,0.383333
1503960366,Wednesday,18,2016-04-13,1343,118,25,0.416667
1503960366,Wednesday,19,2016-04-13,258,73,13,0.216667
1503960366,Wednesday,20,2016-04-13,0,47,0,0.0
1503960366,Wednesday,21,2016-04-13,0,48,0,0.0
1503960366,Wednesday,22,2016-04-13,437,74,11,0.183333
1503960366,Wednesday,23,2016-04-13,1766,135,56,0.933333
1503960366,Thursday,0,2016-04-14,81,56,4,0.066667
1503960366,Thursday,1,2016-04-14,58,54,3,0.05
1503960366,Thursday,2,2016-04-14,0,47,0,0.0
1503960366,Thursday,3,2016-04-14,0,47,0,0.0
1503960366,Thursday,4,2016-04-14,0,47,0,0.0
1503960366,Thursday,5,2016-04-14,0,47,0,0.0
1503960366,Thursday,6,2016-04-14,0,47,0,0.0
1503960366,Thursday,7,2016-04-14,0,47,0,0.0
1503960366,Thursday,8,2016-04-14,0,47,0,0.0
1503960366,Thursday,9,2016-04-14,902,93,14,0.233333
1503960366,Thursday,10,2016-04-14,1106,109,23,0.383333
1503960366,Thursday,11,2016-04-14,50,64,7,0.116667
1503960366,Thursday,12,2016-04-14,501,85,18,0.3
1503960366,Thursday,13,2016-04-14,1779,137,54,0.9
1503960366,Thursday,14,2016-04-14,1228,113,22,0.366667
1503960366,Thursday,15,2016-04-14,139,66,7,0.116667
1503960366,Thursday,16,2016-04-14,408,88,25,0.416667
1503960366,Thursday,17,2016-04-14,37,61,5,0.083333
1503960366,Thursday,18,2016-04-14,322,72,12,0.2
1503960366,Thursday,19,2016-04-14,11,55,1,0.016667
1503960366,Thursday,20,2016-04-14,806,91,24,0.4
1503960366,Thursday,21,2016-04-14,2670,174,57,0.95
1503960366,Thursday,22,2016-04-14,362,79,17,0.283333
1503960366,Thursday,23,2016-04-14,0,50,0,0.0
1503960366,Friday,0,2016-04-15,83,60,6,0.1
1503960366,Friday,1,2016-04-15,75,58,5,0.083333
1503960366,Friday,2,2016-04-15,124,59,7,0.116667
1503960366,Friday,3,2016-04-15,0,47,0,0.0
1503960366,Friday,4,2016-04-15,0,47,0,0.0
1503960366,Friday,5,2016-04-15,26,49,1,0.016667
1503960366,Friday,6,2016-04-15,0,47,0,0.0
1503960366,Friday,7,2016-04-15,7,49,1,0.016667
1503960366,Friday,8,2016-04-15,55,54,5,0.083333
1503960366,Friday,9,2016-04-15,21,50,2,0.033333
1503960366,Friday,10,2016-04-15,154,63,8,0.133333
1503960366,Friday,11,2016-04-15,425,84,23,0.383333
1503960366,Friday,12,2016-04-15,270,74,13,0.216667
1503960366,Friday,13,2016-04-15,373,67,9,0.15
1503960366,Friday,14,2016-04-15,0,47,0,0.0
1503960366,Friday,15,2016-04-15,0,47,0,0.0
1503960366,Friday,16,2016-04-15,0,47,0,0.0
1503960366,Friday,17,2016-04-15,1774,140,47,0.783333
1503960366,Friday,18,2016-04-15,509,87,22,0.366667
1503960366,Friday,19,2016-04-15,519,97,32,0.533333
1503960366,Friday,20,2016-04-15,77,64,8,0.133333
1503960366,Friday,21,2016-04-15,280,75,14,0.233333
1503960366,Friday,22,2016-04-15,2145,151,66,1.1
1503960366,Friday,23,2016-04-15,2768,182,95,1.583333
1503960366,Saturday,0,2016-04-16,459,77,15,0.25
1503960366,Saturday,1,2016-04-16,0,48,0,0.0
1503960366,Saturday,2,2016-04-16,63,52,3,0.05
1503960366,Saturday,3,2016-04-16,6,48,1,0.016667
1503960366,Saturday,4,2016-04-16,6,49,1,0.016667
1503960366,Saturday,5,2016-04-16,12,49,1,0.016667
1503960366,Saturday,6,2016-04-16,0,48,0,0.0
1503960366,Saturday,7,2016-04-16,101,54,4,0.066667
1503960366,Saturday,8,2016-04-16,175,62,9,0.15
1503960366,Saturday,9,2016-04-16,1181,124,38,0.633333
1503960366,Saturday,10,2016-04-16,1295,110,14,0.233333
1503960366,Saturday,11,2016-04-16,2043,147,30,0.5
1503960366,Saturday,12,2016-04-16,1513,119,42,0.7
1503960366,Saturday,13,2016-04-16,3616,214,90,1.5
1503960366,Saturday,14,2016-04-16,580,82,20,0.333333
1503960366,Saturday,15,2016-04-16,0,51,0,0.0
1503960366,Saturday,16,2016-04-16,15,54,2,0.033333
1503960366,Saturday,17,2016-04-16,380,79,17,0.283333
1503960366,Saturday,18,2016-04-16,96,65,10,0.166667
1503960366,Saturday,19,2016-04-16,146,67,12,0.2
1503960366,Saturday,20,2016-04-16,385,81,19,0.316667
1503960366,Saturday,21,2016-04-16,463,75,13,0.216667
1503960366,Saturday,22,2016-04-16,42,55,3,0.05
1503960366,Saturday,23,2016-04-16,92,56,5,0.083333
1503960366,Sunday,0,2016-04-17,0,47,0,0.0
1503960366,Sunday,1,2016-04-17,0,48,0,0.0
1503960366,Sunday,2,2016-04-17,0,47,0,0.0
1503960366,Sunday,3,2016-04-17,8,49,1,0.016667
1503960366,Sunday,4,2016-04-17,0,48,0,0.0
1503960366,Sunday,5,2016-04-17,0,48,0,0.0
1503960366,Sunday,6,2016-04-17,0,48,0,0.0
1503960366,Sunday,7,2016-04-17,0,48,0,0.0
1503960366,Sunday,8,2016-04-17,0,48,0,0.0
1503960366,Sunday,9,2016-04-17,0,48,0,0.0
1503960366,Sunday,10,2016-04-17,0,47,0,0.0
1503960366,Sunday,11,2016-04-17,84,63,9,0.15
1503960366,Sunday,12,2016-04-17,260,76,18,0.3
1503960366,Sunday,13,2016-04-17,402,83,23,0.383333
1503960366,Sunday,14,2016-04-17,252,69,10,0.166667
1503960366,Sunday,15,2016-04-17,191,73,13,0.216667
1503960366,Sunday,16,2016-04-17,13,57,2,0.033333
1503960366,Sunday,17,2016-04-17,2613,174,71,1.183333
1503960366,Sunday,18,2016-04-17,1616,136,39,0.65
1503960366,Sunday,19,2016-04-17,754,95,24,0.4
1503960366,Sunday,20,2016-04-17,2955,191,87,1.45
1503960366,Sunday,21,2016-04-17,487,79,16,0.266667
1503960366,Sunday,22,2016-04-17,70,58,5,0.083333
1503960366,Sunday,23,2016-04-17,0,50,0,0.0
1503960366,Monday,0,2016-04-18,416,82,21,0.35
1503960366,Monday,1,2016-04-18,0,48,0,0.0
1503960366,Monday,2,2016-04-18,0,47,0,0.0
1503960366,Monday,3,2016-04-18,0,47,0,0.0
1503960366,Monday,4,2016-04-18,0,47,0,0.0
1503960366,Monday,5,2016-04-18,0,47,0,0.0
1503960366,Monday,6,2016-04-18,0,47,0,0.0
1503960366,Monday,7,2016-04-18,0,47,0,0.0
1503960366,Monday,8,2016-04-18,0,47,0,0.0
1503960366,Monday,9,2016-04-18,1688,133,39,0.65
1503960366,Monday,10,2016-04-18,380,81,17,0.283333
1503960366,Monday,11,2016-04-18,328,73,15,0.25
1503960366,Monday,12,2016-04-18,1306,118,40,0.666667
1503960366,Monday,13,2016-04-18,268,70,9,0.15
1503960366,Monday,14,2016-04-18,137,64,7,0.116667
1503960366,Monday,15,2016-04-18,495,80,14,0.233333
1503960366,Monday,16,2016-04-18,277,78,17,0.283333
1503960366,Monday,17,2016-04-18,304,79,18,0.3
1503960366,Monday,18,2016-04-18,4074,234,114,1.9
1503960366,Monday,19,2016-04-18,2101,157,30,0.5
1503960366,Monday,20,2016-04-18,28,57,2,0.033333
1503960366,Monday,21,2016-04-18,187,68,11,0.183333
1503960366,Monday,22,2016-04-18,542,86,19,0.316667
1503960366,Monday,23,2016-04-18,488,83,18,0.3
1503960366,Tuesday,0,2016-04-19,0,47,0,0.0
1503960366,Tuesday,1,2016-04-19,22,49,1,0.016667
1503960366,Tuesday,2,2016-04-19,0,47,0,0.0
1503960366,Tuesday,3,2016-04-19,9,50,2,0.033333
1503960366,Tuesday,4,2016-04-19,0,47,0,0.0
1503960366,Tuesday,5,2016-04-19,0,47,0,0.0
1503960366,Tuesday,6,2016-04-19,7,49,1,0.016667
1503960366,Tuesday,7,2016-04-19,316,75,19,0.316667
1503960366,Tuesday,8,2016-04-19,1656,130,38,0.633333
1503960366,Tuesday,9,2016-04-19,367,79,16,0.266667
1503960366,Tuesday,10,2016-04-19,203,75,16,0.266667
1503960366,Tuesday,11,2016-04-19,194,72,13,0.216667
1503960366,Tuesday,12,2016-04-19,1887,143,61,1.016667
1503960366,Tuesday,13,2016-04-19,2697,171,65,1.083333
1503960366,Tuesday,14,2016-04-19,409,76,12,0.2
1503960366,Tuesday,15,2016-04-19,299,72,12,0.2
1503960366,Tuesday,16,2016-04-19,297,71,9,0.15
1503960366,Tuesday,17,2016-04-19,732,90,13,0.216667
1503960366,Tuesday,18,2016-04-19,1280,120,30,0.5
1503960366,Tuesday,19,2016-04-19,397,93,31,0.516667
1503960366,Tuesday,20,2016-04-19,2487,159,69,1.15
1503960366,Tuesday,21,2016-04-19,826,94,16,0.266667
1503960366,Tuesday,22,2016-04-19,52,58,4,0.066667
1503960366,Tuesday,23,2016-04-19,1369,120,48,0.8
1503960366,Wednesday,0,2016-04-20,16,54,2,0.033333
1503960366,Wednesday,1,2016-04-20,36,53,2,0.033333
1503960366,Wednesday,2,2016-04-20,0,47,0,0.0
1503960366,Wednesday,3,2016-04-20,0,48,0,0.0
1503960366,Wednesday,4,2016-04-20,0,48,0,0.0
1503960366,Wednesday,5,2016-04-20,0,47,0,0.0
1503960366,Wednesday,6,2016-04-20,0,48,0,0.0
1503960366,Wednesday,7,2016-04-20,29,51,3,0.05
1503960366,Wednesday,8,2016-04-20,264,70,14,0.233333
1503960366,Wednesday,9,2016-04-20,1993,144,50,0.833333
1503960366,Wednesday,10,2016-04-20,459,79,13,0.216667
1503960366,Wednesday,11,2016-04-20,65,58,1,0.016667
1503960366,Wednesday,12,2016-04-20,185,64,8,0.133333
1503960366,Wednesday,13,2016-04-20,64,61,5,0.083333
1503960366,Wednesday,14,2016-04-20,1270,113,39,0.65
1503960366,Wednesday,15,2016-04-20,797,97,21,0.35
1503960366,Wednesday,16,2016-04-20,261,70,11,0.183333
1503960366,Wednesday,17,2016-04-20,13,57,2,0.033333
1503960366,Wednesday,18,2016-04-20,1308,114,32,0.533333
1503960366,Wednesday,19,2016-04-20,1558,117,36,0.6
1503960366,Wednesday,20,2016-04-20,499,80,12,0.2
1503960366,Wednesday,21,2016-04-20,395,83,22,0.366667
1503960366,Wednesday,22,2016-04-20,77,62,7,0.116667
1503960366,Wednesday,23,2016-04-20,1255,120,33,0.55
1503960366,Thursday,0,2016-04-21,17,54,2,0.033333
1503960366,Thursday,1,2016-04-21,129,61,8,0.133333
1503960366,Thursday,2,2016-04-21,81,55,5,0.083333
1503960366,Thursday,3,2016-04-21,0,48,0,0.0
1503960366,Thursday,4,2016-04-21,0,47,0,0.0
1503960366,Thursday,5,2016-04-21,0,47,0,0.0
1503960366,Thursday,6,2016-04-21,0,48,0,0.0
1503960366,Thursday,7,2016-04-21,38,52,3,0.05
1503960366,Thursday,8,2016-04-21,245,71,15,0.25
1503960366,Thursday,9,2016-04-21,1672,133,26,0.433333
1503960366,Thursday,10,2016-04-21,255,77,16,0.266667
1503960366,Thursday,11,2016-04-21,0,55,0,0.0
1503960366,Thursday,12,2016-04-21,384,73,11,0.183333
1503960366,Thursday,13,2016-04-21,1140,113,25,0.416667
1503960366,Thursday,14,2016-04-21,12,58,2,0.033333
1503960366,Thursday,15,2016-04-21,213,68,8,0.133333
1503960366,Thursday,16,2016-04-21,26,60,4,0.066667
1503960366,Thursday,17,2016-04-21,96,60,5,0.083333
1503960366,Thursday,18,2016-04-21,213,69,9,0.15
1503960366,Thursday,19,2016-04-21,100,64,8,0.133333
1503960366,Thursday,20,2016-04-21,3541,213,92,1.533333
1503960366,Thursday,21,2016-04-21,970,104,21,0.35
1503960366,Thursday,22,2016-04-21,89,63,9,0.15
1503960366,Thursday,23,2016-04-21,598,84,15,0.25
1503960366,Friday,0,2016-04-22,0,47,0,0.0
1503960366,Friday,1,2016-04-22,0,47,0,0.0
1503960366,Friday,2,2016-04-22,0,47,0,0.0
1503960366,Friday,3,2016-04-22,0,47,0,0.0
1503960366,Friday,4,2016-04-22,0,47,0,0.0
1503960366,Friday,5,2016-04-22,0,47,0,0.0
1503960366,Friday,6,2016-04-22,0,47,0,0.0
1503960366,Friday,7,2016-04-22,0,47,0,0.0
1503960366,Friday,8,2016-04-22,0,47,0,0.0
1503960366,Friday,9,2016-04-22,192,65,13,0.216667
1503960366,Friday,10,2016-04-22,29,54,2,0.033333
1503960366,Friday,11,2016-04-22,958,102,34,0.566667
1503960366,Friday,12,2016-04-22,38,57,2,0.033333
1503960366,Friday,13,2016-04-22,118,60,4,0.066667
1503960366,Friday,14,2016-04-22,0,54,0,0.0
1503960366,Friday,15,2016-04-22,180,66,10,0.166667
1503960366,Friday,16,2016-04-22,22,58,4,0.066667
1503960366,Friday,17,2016-04-22,1041,104,18,0.3
1503960366,Friday,18,2016-04-22,514,87,23,0.383333
1503960366,Friday,19,2016-04-22,629,82,16,0.266667
1503960366,Friday,20,2016-04-22,329,71,13,0.216667
1503960366,Friday,21,2016-04-22,5934,311,159,2.65
1503960366,Friday,22,2016-04-22,855,95,30,0.5
1503960366,Friday,23,2016-04-22,1925,136,54,0.9
1503960366,Saturday,0,2016-04-23,182,63,9,0.15
1503960366,Saturday,1,2016-04-23,0,47,0,0.0
1503960366,Saturday,2,2016-04-23,11,49,1,0.016667
1503960366,Saturday,3,2016-04-23,0,47,0,0.0
1503960366,Saturday,4,2016-04-23,0,47,0,0.0
1503960366,Saturday,5,2016-04-23,0,48,0,0.0
1503960366,Saturday,6,2016-04-23,12,50,2,0.033333
1503960366,Saturday,7,2016-04-23,0,48,0,0.0
1503960366,Saturday,8,2016-04-23,127,59,8,0.133333
1503960366,Saturday,9,2016-04-23,285,75,17,0.283333
1503960366,Saturday,10,2016-04-23,49,56,4,0.066667
1503960366,Saturday,11,2016-04-23,703,84,11,0.183333
1503960366,Saturday,12,2016-04-23,1597,129,49,0.816667
1503960366,Saturday,13,2016-04-23,1453,129,51,0.85
1503960366,Saturday,14,2016-04-23,202,78,20,0.333333
1503960366,Saturday,15,2016-04-23,158,73,15,0.25
1503960366,Saturday,16,2016-04-23,2008,140,52,0.866667
1503960366,Saturday,17,2016-04-23,1472,121,26,0.433333
1503960366,Saturday,18,2016-04-23,2569,173,66,1.1
1503960366,Saturday,19,2016-04-23,29,51,2,0.033333
1503960366,Saturday,20,2016-04-23,142,63,9,0.15
1503960366,Saturday,21,2016-04-23,2432,162,54,0.9
1503960366,Saturday,22,2016-04-23,709,96,25,0.416667
1503960366,Saturday,23,2016-04-23,231,60,6,0.1
1503960366,Sunday,0,2016-04-24,141,66,10,0.166667
1503960366,Sunday,1,2016-04-24,42,54,2,0.033333
1503960366,Sunday,2,2016-04-24,0,48,0,0.0
1503960366,Sunday,3,2016-04-24,0,48,0,0.0
1503960366,Sunday,4,2016-04-24,8,49,1,0.016667
1503960366,Sunday,5,2016-04-24,0,48,0,0.0
1503960366,Sunday,6,2016-04-24,7,49,1,0.016667
1503960366,Sunday,7,2016-04-24,0,47,0,0.0
1503960366,Sunday,8,2016-04-24,8,49,1,0.016667
1503960366,Sunday,9,2016-04-24,76,59,8,0.133333
1503960366,Sunday,10,2016-04-24,492,90,26,0.433333
1503960366,Sunday,11,2016-04-24,149,67,12,0.2
1503960366,Sunday,12,2016-04-24,548,82,12,0.2
1503960366,Sunday,13,2016-04-24,394,74,12,0.2
1503960366,Sunday,14,2016-04-24,26,52,1,0.016667
1503960366,Sunday,15,2016-04-24,27,52,2,0.033333
1503960366,Sunday,16,2016-04-24,885,102,29,0.483333
1503960366,Sunday,17,2016-04-24,411,86,25,0.416667
1503960366,Sunday,18,2016-04-24,911,115,40,0.666667
1503960366,Sunday,19,2016-04-24,4871,270,131,2.183333
1503960366,Sunday,20,2016-04-24,342,76,18,0.3
1503960366,Sunday,21,2016-04-24,244,74,17,0.283333
1503960366,Sunday,22,2016-04-24,66,61,7,0.116667
1503960366,Sunday,23,2016-04-24,391,72,10,0.166667
1503960366,Monday,0,2016-04-25,95,62,8,0.133333
1503960366,Monday,1,2016-04-25,22,53,3,0.05
1503960366,Monday,2,2016-04-25,97,57,6,0.1
1503960366,Monday,3,2016-04-25,0,47,0,0.0
1503960366,Monday,4,2016-04-25,25,50,2,0.033333
1503960366,Monday,5,2016-04-25,4,49,1,0.016667
1503960366,Monday,6,2016-04-25,0,47,0,0.0
1503960366,Monday,7,2016-04-25,44,52,3,0.05
1503960366,Monday,8,2016-04-25,426,83,22,0.366667
1503960366,Monday,9,2016-04-25,2041,146,46,0.766667
1503960366,Monday,10,2016-04-25,258,73,12,0.2
1503960366,Monday,11,2016-04-25,1468,121,24,0.4
1503960366,Monday,12,2016-04-25,707,92,19,0.316667
1503960366,Monday,13,2016-04-25,299,75,13,0.216667
1503960366,Monday,14,2016-04-25,94,62,5,0.083333
1503960366,Monday,15,2016-04-25,359,76,13,0.216667
1503960366,Monday,16,2016-04-25,263,71,10,0.166667
1503960366,Monday,17,2016-04-25,188,67,8,0.133333
1503960366,Monday,18,2016-04-25,116,61,6,0.1
1503960366,Monday,19,2016-04-25,2815,182,86,1.433333
1503960366,Monday,20,2016-04-25,895,95,30,0.5
1503960366,Monday,21,2016-04-25,4895,267,132,2.2
1503960366,Monday,22,2016-04-25,188,68,11,0.183333
1503960366,Monday,23,2016-04-25,56,54,3,0.05
1503960366,Tuesday,0,2016-04-26,101,56,4,0.066667
1503960366,Tuesday,1,2016-04-26,178,66,11,0.183333
1503960366,Tuesday,2,2016-04-26,0,51,0,0.0
1503960366,Tuesday,3,2016-04-26,145,64,11,0.183333
1503960366,Tuesday,4,2016-04-26,0,48,0,0.0
1503960366,Tuesday,5,2016-04-26,7,49,1,0.016667
1503960366,Tuesday,6,2016-04-26,0,48,0,0.0
1503960366,Tuesday,7,2016-04-26,28,52,3,0.05
1503960366,Tuesday,8,2016-04-26,173,67,13,0.216667
1503960366,Tuesday,9,2016-04-26,1826,139,31,0.516667
1503960366,Tuesday,10,2016-04-26,666,92,22,0.366667
1503960366,Tuesday,11,2016-04-26,266,78,17,0.283333
1503960366,Tuesday,12,2016-04-26,415,74,10,0.166667
1503960366,Tuesday,13,2016-04-26,1571,126,42,0.7
1503960366,Tuesday,14,2016-04-26,1998,142,60,1.0
1503960366,Tuesday,15,2016-04-26,323,74,9,0.15
1503960366,Tuesday,16,2016-04-26,697,93,22,0.366667
1503960366,Tuesday,17,2016-04-26,143,60,5,0.083333
1503960366,Tuesday,18,2016-04-26,2513,169,72,1.2
1503960366,Tuesday,19,2016-04-26,148,73,15,0.25
1503960366,Tuesday,20,2016-04-26,1649,127,26,0.433333
1503960366,Tuesday,21,2016-04-26,450,79,14,0.233333
1503960366,Tuesday,22,2016-04-26,148,66,9,0.15
1503960366,Tuesday,23,2016-04-26,310,80,21,0.35
1503960366,Wednesday,0,2016-04-27,277,68,10,0.166667
1503960366,Wednesday,1,2016-04-27,60,59,5,0.083333
1503960366,Wednesday,2,2016-04-27,17,53,2,0.033333
1503960366,Wednesday,3,2016-04-27,0,47,0,0.0
1503960366,Wednesday,4,2016-04-27,0,47,0,0.0
1503960366,Wednesday,5,2016-04-27,0,47,0,0.0
1503960366,Wednesday,6,2016-04-27,0,47,0,0.0
1503960366,Wednesday,7,2016-04-27,0,47,0,0.0
1503960366,Wednesday,8,2016-04-27,0,47,0,0.0
1503960366,Wednesday,9,2016-04-27,1916,149,33,0.55
1503960366,Wednesday,10,2016-04-27,502,93,27,0.45
1503960366,Wednesday,11,2016-04-27,797,100,23,0.383333
1503960366,Wednesday,12,2016-04-27,701,89,12,0.2
1503960366,Wednesday,13,2016-04-27,319,76,13,0.216667
1503960366,Wednesday,14,2016-04-27,1932,150,35,0.583333
1503960366,Wednesday,15,2016-04-27,59,63,6,0.1
1503960366,Wednesday,16,2016-04-27,98,64,7,0.116667
1503960366,Wednesday,17,2016-04-27,261,73,13,0.216667
1503960366,Wednesday,18,2016-04-27,2714,178,73,1.216667
1503960366,Wednesday,19,2016-04-27,5786,318,150,2.5
1503960366,Wednesday,20,2016-04-27,2420,174,70,1.166667
1503960366,Wednesday,21,2016-04-27,266,76,20,0.333333
1503960366,Wednesday,22,2016-04-27,0,47,0,0.0
1503960366,Wednesday,23,2016-04-27,0,47,0,0.0
1503960366,Thursday,0,2016-04-28,0,47,0,0.0
1503960366,Thursday,1,2016-04-28,127,62,10,0.166667
1503960366,Thursday,2,2016-04-28,0,48,0,0.0
1503960366,Thursday,3,2016-04-28,0,47,0,0.0
1503960366,Thursday,4,2016-04-28,0,48,0,0.0
1503960366,Thursday,5,2016-04-28,0,47,0,0.0
1503960366,Thursday,6,2016-04-28,0,48,0,0.0
1503960366,Thursday,7,2016-04-28,14,49,1,0.016667
1503960366,Thursday,8,2016-04-28,128,63,11,0.183333
1503960366,Thursday,9,2016-04-28,1192,116,38,0.633333
1503960366,Thursday,10,2016-04-28,987,105,19,0.316667
1503960366,Thursday,11,2016-04-28,288,73,10,0.166667
1503960366,Thursday,12,2016-04-28,317,78,16,0.266667
1503960366,Thursday,13,2016-04-28,1144,108,33,0.55
1503960366,Thursday,14,2016-04-28,1512,124,47,0.783333
1503960366,Thursday,15,2016-04-28,115,61,5,0.083333
1503960366,Thursday,16,2016-04-28,554,81,10,0.166667
1503960366,Thursday,17,2016-04-28,235,72,11,0.183333
1503960366,Thursday,18,2016-04-28,1829,138,56,0.933333
1503960366,Thursday,19,2016-04-28,13,56,1,0.016667
1503960366,Thursday,20,2016-04-28,2122,151,50,0.833333
1503960366,Thursday,21,2016-04-28,986,103,21,0.35
1503960366,Thursday,22,2016-04-28,16,55,2,0.033333
1503960366,Thursday,23,2016-04-28,1512,121,48,0.8
1503960366,Friday,0,2016-04-29,202,65,9,0.15
1503960366,Friday,1,2016-04-29,0,49,0,0.0
1503960366,Friday,2,2016-04-29,71,54,4,0.066667
1503960366,Friday,3,2016-04-29,0,47,0,0.0
1503960366,Friday,4,2016-04-29,0,47,0,0.0
1503960366,Friday,5,2016-04-29,0,48,0,0.0
1503960366,Friday,6,2016-04-29,0,47,0,0.0
1503960366,Friday,7,2016-04-29,27,52,3,0.05
1503960366,Friday,8,2016-04-29,201,67,13,0.216667
1503960366,Friday,9,2016-04-29,1820,142,33,0.55
1503960366,Friday,10,2016-04-29,44,60,4,0.066667
1503960366,Friday,11,2016-04-29,104,60,4,0.066667
1503960366,Friday,12,2016-04-29,214,65,6,0.1
1503960366,Friday,13,2016-04-29,41,62,6,0.1
1503960366,Friday,14,2016-04-29,1711,136,56,0.933333
1503960366,Friday,15,2016-04-29,1076,110,23,0.383333
1503960366,Friday,16,2016-04-29,285,73,10,0.166667
1503960366,Friday,17,2016-04-29,380,75,9,0.15
1503960366,Friday,18,2016-04-29,118,60,5,0.083333
1503960366,Friday,19,2016-04-29,267,71,11,0.183333
1503960366,Friday,20,2016-04-29,386,80,16,0.266667
1503960366,Friday,21,2016-04-29,1366,118,20,0.333333
1503960366,Friday,22,2016-04-29,1111,111,27,0.45
1503960366,Friday,23,2016-04-29,1757,140,56,0.933333
1503960366,Saturday,0,2016-04-30,19,51,1,0.016667
1503960366,Saturday,1,2016-04-30,65,57,7,0.116667
1503960366,Saturday,2,2016-04-30,0,47,0,0.0
1503960366,Saturday,3,2016-04-30,6,49,1,0.016667
1503960366,Saturday,4,2016-04-30,0,47,0,0.0
1503960366,Saturday,5,2016-04-30,0,48,0,0.0
1503960366,Saturday,6,2016-04-30,0,48,0,0.0
1503960366,Saturday,7,2016-04-30,0,48,0,0.0
1503960366,Saturday,8,2016-04-30,60,52,3,0.05
1503960366,Saturday,9,2016-04-30,148,64,11,0.183333
1503960366,Saturday,10,2016-04-30,239,72,17,0.283333
1503960366,Saturday,11,2016-04-30,127,62,7,0.116667
1503960366,Saturday,12,2016-04-30,92,58,4,0.066667
1503960366,Saturday,13,2016-04-30,141,65,11,0.183333
1503960366,Saturday,14,2016-04-30,520,85,22,0.366667
1503960366,Saturday,15,2016-04-30,993,94,26,0.433333
1503960366,Saturday,16,2016-04-30,3388,203,99,1.65
1503960366,Saturday,17,2016-04-30,2176,160,55,0.916667
1503960366,Saturday,18,2016-04-30,2319,159,71,1.183333
1503960366,Saturday,19,2016-04-30,92,60,4,0.066667
1503960366,Saturday,20,2016-04-30,117,62,5,0.083333
1503960366,Saturday,21,2016-04-30,840,96,22,0.366667
1503960366,Saturday,22,2016-04-30,2139,144,47,0.783333
1503960366,Saturday,23,2016-04-30,1192,116,28,0.466667
1503960366,Sunday,0,2016-05-01,247,64,9,0.15
1503960366,Sunday,1,2016-05-01,59,60,8,0.133333
1503960366,Sunday,2,2016-05-01,36,50,2,0.033333
1503960366,Sunday,3,2016-05-01,4,48,1,0.016667
1503960366,Sunday,4,2016-05-01,0,47,0,0.0
1503960366,Sunday,5,2016-05-01,0,48,0,0.0
1503960366,Sunday,6,2016-05-01,0,47,0,0.0
1503960366,Sunday,7,2016-05-01,41,52,3,0.05
1503960366,Sunday,8,2016-05-01,94,56,6,0.1
1503960366,Sunday,9,2016-05-01,198,67,12,0.2
1503960366,Sunday,10,2016-05-01,146,61,6,0.1
1503960366,Sunday,11,2016-05-01,103,65,10,0.166667
1503960366,Sunday,12,2016-05-01,130,66,10,0.166667
